รหัสพรรณไม้,ชื่อพรรณไม้,ชื่อวิทยาศาสตร์,ชื่อวงศ์,ลักษณะวิสัย,ลักษณะเด่นของพืช,บริเวณที่พบ
7-31170-001-156/4,หญ้างวงช้าง,Heliotropium indicum L.,BORAGINACEAE,ไม้ล้มลุก,มีดอกคล้ายงวงช้าง สีขาว,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-156/5,หญ้างวงช้าง,Heliotropium indicum L.,BORAGINACEAE,ไม้ล้มลุก,มีดอกคล้ายงวงช้าง สีขาว,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-156/6,หญ้างวงช้าง,Heliotropium indicum L.,BORAGINACEAE,ไม้ล้มลุก,มีดอกคล้ายงวงช้าง สีขาว,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-156/7,หญ้างวงช้าง,Heliotropium indicum L.,BORAGINACEAE,ไม้ล้มลุก,มีดอกคล้ายงวงช้าง สีขาว,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/1,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/2,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/3,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/4,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/5,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/6,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/7,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/8,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/9,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/10,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/11,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/12,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/13,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/14,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/15,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/16,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/17,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/18,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/19,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/20,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/21,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-157/22,ถั่วพู,Psophocarpus tetragonolobus (L.) Dc. ex Hc.,LEGUMINOSAE-PAPILIONOIDEAE,ไม้ล้มลุก,ผลแบน มีปีกคล้ายระบายรอบผล,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-158/1,ถั่วผี,Phaseolus lathyroides L.f.,LEGUMINOSAE (PAPILIONIODEAE),ไม้ล้มลุก,ดอกสีบานเย็น เป็นช่อ,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-158/2,ถั่วผี,Phaseolus lathyroides L.f.,LEGUMINOSAE (PAPILIONIODEAE),ไม้ล้มลุก,ดอกสีบานเย็น เป็นช่อ,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-159/1,บัวแดง,Nymphaea pubescens Willd.,NYMPHAEACEAE,ไม้ล้มลุก,ดอกมีสีแดงอมชมพู ก้านใบ ก้านดอกสีแดง ใบหนือน้ำ แพร่ กว้าง กลม ผิวมัน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-159/2,บัวแดง,Nymphaea pubescens Willd.,NYMPHAEACEAE,ไม้ล้มลุก,ดอกมีสีแดงอมชมพู ก้านใบ ก้านดอกสีแดง ใบหนือน้ำ แพร่ กว้าง กลม ผิวมัน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-159/3,บัวแดง,Nymphaea pubescens Willd.,NYMPHAEACEAE,ไม้ล้มลุก,ดอกมีสีแดงอมชมพู ก้านใบ ก้านดอกสีแดง ใบหนือน้ำ แพร่ กว้าง กลม ผิวมัน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/1,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/2,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/3,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/4,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/5,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/6,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
7-31170-001-160/7,เสาวรส,Passiflora edulis Sims.,PASSIFLORACEAE,ไม้เลื้อย,ผลสด กลมหรือรูปไข่ เมื่อสุก มีสีเหลืองอ่อน ผลอ่อนสีเขียว เรียบเป็นมัน มีจุดขาว ผลแก่ สีเหลือง ส้ม หรือม่วง เมล็ดสีดำ แบน,พื้นที่ศึกษาที่ 12 แปลงเกษตร
